"id","hair_type","age","created","value"
"5192c241-1c39-4fff-ba93-81ec1bf2d878","liso",29,"2022-02-22 17:41:03.157895+00","97.76"
"0ad2fbd6-85a4-4990-985c-f97a03b233aa","crespo",24,"2022-02-22 18:06:18.947368+00","97.20"
"b8516fe9-8768-466a-8234-2be52cd99068","crespo",21,"2022-02-22 18:31:34.736842+00","64.35"
"2ae65559-1606-46f1-abef-96003eef6a57","cacheado",40,"2022-02-22 18:56:50.526316+00","94.53"
"6d0bd50e-a4c8-43f2-84e3-83d990fe21cc","liso",33,"2022-02-22 19:22:06.315789+00","62.31"
"416697e9-da03-4e69-9c25-e7725390f077","ondulado",32,"2022-02-22 19:47:22.105263+00","93.32"
"a74b17ca-1ce8-4061-b25a-b5e9c9c090f8","crespo",38,"2022-02-22 20:12:37.894737+00","81.77"
"4b60ed9c-6564-44b8-8669-39bf23022495","liso",35,"2022-02-22 20:37:53.684211+00","51.94"
"febaa7f5-bc94-4b71-82aa-17e55dcf3948","cacheado",32,"2022-02-22 21:03:09.473684+00","59.84"
"1de8cf73-31eb-4b19-b319-9e9b1a3025cf","liso",33,"2022-02-22 21:28:25.263158+00","81.84"
"34ff4a48-35b4-4e1a-8765-4bc23c499ad3","cacheado",29,"2022-02-22 21:53:41.052632+00","89.48"
"897f5142-81d1-49e4-96d9-9ec8b9e5b20b","ondulado",33,"2022-02-22 22:18:56.842105+00","52.80"
"4204e709-a28b-42c9-a958-7d865dc53eb2","liso",29,"2022-02-22 22:44:12.631579+00","82.84"
"535686ba-9c1a-42a7-b1af-ba9510a3e02e","ondulado",29,"2022-02-22 23:09:28.421053+00","92.20"
"a42b407b-4a59-4144-b559-f9516e12bc86","liso",54,"2022-02-22 23:34:44.210526+00","62.82"
"441eafef-4168-4c8a-ab04-d5ea6cee3eb5","ondulado",26,"2022-02-23 00:00:00+00","52.07"
"a25e9fbf-c086-4032-99f8-871ba4983e2e","liso",27,"2022-02-23 00:25:15.789474+00","66.07"
"6f4ab964-90e5-4835-ba91-4f5809e3a1e9","ondulado",36,"2022-02-23 00:50:31.578947+00","76.28"
"4e7b0b30-b98b-44c7-a811-d64706067976","liso",27,"2022-02-23 01:15:47.368421+00","79.12"
"159f0d12-f807-4a02-89cd-e671d2a5d652","ondulado",46,"2022-02-23 01:41:03.157895+00","99.71"
"ec0585cd-559b-42b7-8dd3-dbfb7f7a9c8d","liso",32,"2022-02-23 02:06:18.947368+00","97.95"
"b083626b-ede5-4400-a9a2-8144e583df10","crespo",37,"2022-02-23 02:31:34.736842+00","58.90"
"63ebfa8f-edcf-4b7e-87de-5daf2cf18eb3","ondulado",33,"2022-02-23 02:56:50.526316+00","68.01"
"8c2054fa-b70f-4a08-ad03-e6be65bfb2e2","crespo",18,"2022-02-23 03:22:06.315789+00","75.03"
"940ba113-3fd6-45fa-80da-a67b0c821039","liso",30,"2022-02-23 03:47:22.105263+00","88.59"
"b1c6dc63-8a29-4bd7-b982-c096f65fd2a3","crespo",35,"2022-02-23 04:12:37.894737+00","60.17"
"42191122-3b86-4272-a198-a51cc81ae053","liso",26,"2022-02-23 04:37:53.684211+00","67.37"
"22dfa182-2e77-44da-879f-afa874b03c69","liso",31,"2022-02-23 05:03:09.473684+00","86.86"
"152c8e11-29be-4e28-ae67-23b3c0546b05","cacheado",22,"2022-02-23 05:28:25.263158+00","75.76"
"80a857b3-5381-4a95-ae20-5b9f9ad00e5e","cacheado",22,"2022-02-23 05:53:41.052632+00","90.41"
"e348b1f6-6be0-46d1-9b29-77b99c247374","crespo",35,"2022-02-23 06:18:56.842105+00","72.29"
"4ee331cd-a6d7-4d29-98d9-54232cb1a3e1","cacheado",53,"2022-02-23 06:44:12.631579+00","71.06"
"3ce8115c-4821-4665-a1cb-fd1d93bc74a6","ondulado",32,"2022-02-23 07:09:28.421053+00","72.71"
"b5d64657-d569-43ce-9f38-f12d7da7d313","crespo",34,"2022-02-23 07:34:44.210526+00","65.39"
"21b3c9b0-fcff-40e6-a956-e2bdba628d25","ondulado",38,"2022-02-23 08:00:00+00","53.88"
"4ce42b93-4d9b-4491-a067-34cb511f6ade","liso",24,"2022-02-23 08:25:15.789474+00","65.41"
"8f72c838-cf5b-4394-b5be-8e66f5bdb29a","liso",30,"2022-02-23 08:50:31.578947+00","81.79"
"3903aa90-ad0e-48cf-8b54-8fe311e548ae","liso",40,"2022-02-23 09:15:47.368421+00","54.30"
"4d46c10c-d963-4b39-b7b5-676e8c55b3a6","cacheado",36,"2022-02-23 09:41:03.157895+00","69.22"
"cf059664-b62c-4d87-b454-c071c529126a","crespo",29,"2022-02-23 10:06:18.947368+00","63.54"
"c943fb06-b12f-4d1a-b17c-3ab8109f8879","ondulado",48,"2022-02-23 10:31:34.736842+00","96.13"
"52e95204-7858-4379-82cc-45d6ae389ea4","ondulado",30,"2022-02-23 10:56:50.526316+00","97.58"
"5fa293b7-6cb7-4d39-8c64-79e88f58c7a9","crespo",37,"2022-02-23 11:22:06.315789+00","52.05"
"adc87bbb-de5f-4a55-b6cd-455066de77b1","liso",53,"2022-02-23 11:47:22.105263+00","74.96"
"92f61944-4a4e-404f-b6c2-b3d773a5feb8","liso",33,"2022-02-23 12:12:37.894737+00","81.71"
"729c17f8-f5f1-43d6-bd58-a24e71bd269c","liso",30,"2022-02-23 12:37:53.684211+00","75.32"
"eb3d4457-b8d5-4f7e-9e8e-e5d268e1c437","liso",21,"2022-02-23 13:03:09.473684+00","54.39"
"e7a0b80c-ad24-4db9-bfe6-deddbcd7d6bc","liso",31,"2022-02-23 13:28:25.263158+00","64.71"
"0eff9f4c-b386-4974-ad8d-9c1211253230","liso",40,"2022-02-23 13:53:41.052632+00","95.13"
"21c3aa90-a20b-4a86-998d-7d21da03a9f4","liso",47,"2022-02-23 14:18:56.842105+00","52.99"
"850ac61b-5907-4613-b247-c20dde141ff3","liso",25,"2022-02-23 14:44:12.631579+00","83.29"
"91cbc9ca-04f5-45f8-b05a-90859cd62815","liso",32,"2022-02-23 15:09:28.421053+00","63.03"
"1ac4b53d-ada8-458e-8e05-540a1d7e9f87","ondulado",16,"2022-02-23 15:34:44.210526+00","74.75"
"fcf6bd1b-41fc-4c08-8287-1f79fe43a925","crespo",20,"2022-02-23 16:00:00+00","74.77"
"60ead3c1-b89e-4c5e-9280-a64d8354d9bf","liso",39,"2022-02-23 16:25:15.789474+00","52.02"
"8a5fb528-c64d-43e1-8503-59a0da148965","cacheado",17,"2022-02-23 16:50:31.578947+00","83.80"
"6c02a6a0-e923-42f3-93db-908b25dffe94","liso",16,"2022-02-23 17:15:47.368421+00","97.88"
"6212aab8-ce35-4bc3-9120-0f63ef552aa2","cacheado",24,"2022-02-23 17:41:03.157895+00","57.37"
"350a7a21-c301-4be1-8715-d6c4b0a628e0","crespo",24,"2022-02-23 18:06:18.947368+00","69.65"
"4f72c9b3-af64-4c38-9e19-7ea1b8ce892e","cacheado",25,"2022-02-23 18:31:34.736842+00","81.47"
"126046db-8e45-404f-a3d4-be209d7b0b37","liso",40,"2022-02-23 18:56:50.526316+00","85.20"
"46511fb4-f769-47a1-9e06-dbfa80375acb","crespo",20,"2022-02-23 19:22:06.315789+00","98.05"
"33859c0a-071f-47c9-a959-c54c051b98e2","crespo",50,"2022-02-23 19:47:22.105263+00","86.44"
"126d0ff6-d2ec-4e6d-b004-80831786bdee","liso",32,"2022-02-23 20:12:37.894737+00","98.61"
"27c28fc2-d6df-4e86-bd4a-904e4d581711","liso",65,"2022-02-23 20:37:53.684211+00","83.19"
"3e82d5b8-be20-4ae6-bd06-f54ede2d45b9","ondulado",41,"2022-02-23 21:03:09.473684+00","78.51"
"5610d129-030f-42a0-93fa-6cccdefe353f","liso",20,"2022-02-23 21:28:25.263158+00","77.41"
"45eb7c2f-5709-4c2e-94c0-5b14846f0552","crespo",29,"2022-02-23 21:53:41.052632+00","54.77"
"4f3e4e75-4342-4bf7-8ff2-21ed26542ba5","cacheado",42,"2022-02-23 22:18:56.842105+00","78.84"
"965649a4-f2a3-46d6-90bd-850ffb8ac903","liso",37,"2022-02-23 22:44:12.631579+00","57.73"
"45146d9a-514d-4304-bb8c-8e44c7e6bc4c","crespo",37,"2022-02-23 23:09:28.421053+00","90.40"
"9d29a0a8-32ee-451e-b7b1-c53d3c472b2f","cacheado",69,"2022-02-23 23:34:44.210526+00","62.42"
"607ab931-05b3-46d0-8a54-f862b13baf5d","crespo",37,"2022-02-24 00:00:00+00","75.36"
"251f177e-6133-4e04-a12b-aba234b880c3","liso",18,"2022-02-24 00:25:15.789474+00","77.01"
"a914f813-af9d-44c6-b2ed-1fee0daea19a","crespo",31,"2022-02-24 00:50:31.578947+00","98.65"
"581354ee-8e6a-410e-b5f1-c05e6ec58675","cacheado",26,"2022-02-24 01:15:47.368421+00","61.86"
"b4e29fd3-1eaa-4ea0-a4c7-362937cbf09f","crespo",28,"2022-02-24 01:41:03.157895+00","73.08"
"19904abc-76a7-4efd-bdbb-6a059b418073","liso",31,"2022-02-24 02:06:18.947368+00","74.75"
"b75c329f-042c-421a-b8d6-abc1a6fc508b","liso",43,"2022-02-24 02:31:34.736842+00","70.71"
"7fa403a1-4633-4514-a9b9-22be5241c62d","ondulado",31,"2022-02-24 02:56:50.526316+00","53.59"
"3778f1ba-a9ab-41d3-8189-dea7d5dff0a7","liso",32,"2022-02-24 03:22:06.315789+00","79.77"
"32f89e7b-f15e-4d30-9197-771f6e8f2e84","liso",29,"2022-02-24 03:47:22.105263+00","88.37"
"3f2d3a40-97d6-4ab5-95d3-5a460c29ab07","liso",16,"2022-02-24 04:12:37.894737+00","98.39"
"4014d59e-986c-4c65-9e61-19929db379d1","ondulado",18,"2022-02-24 04:37:53.684211+00","78.22"
"cbbbba0b-1f96-41ac-a4c2-06d96de0235a","ondulado",29,"2022-02-24 05:03:09.473684+00","81.25"
"9d345e7d-0b2e-4c11-81c6-8c376e494b08","liso",29,"2022-02-24 05:28:25.263158+00","80.04"
"38b27333-57ab-44b4-b77e-b4f03372dbb9","crespo",31,"2022-02-24 05:53:41.052632+00","60.61"
"fadae693-a7e8-42a7-ac56-35cebc2d5327","cacheado",31,"2022-02-24 06:18:56.842105+00","62.30"
"d271b603-1027-414e-99e4-72473ef6ac6e","liso",30,"2022-02-24 06:44:12.631579+00","74.02"
"e1b5051d-b4d1-465a-aa1e-a3bdf83d3818","cacheado",48,"2022-02-24 07:09:28.421053+00","57.88"
"f36ae6b7-3ed1-4b6d-890e-8e14428d3344","crespo",29,"2022-02-24 07:34:44.210526+00","66.23"
"4012858f-c7ac-4f62-8c61-692501a7efc5","ondulado",32,"2022-02-24 08:00:00+00","59.77"
"b2c6c6e1-a684-4921-ac0d-1fa6e2c191b7","ondulado",42,"2022-02-24 08:25:15.789474+00","91.54"
"d441c202-67b2-4229-8dba-6b0b20b15b17","liso",35,"2022-02-24 08:50:31.578947+00","58.68"
"73a6851f-d8cc-4620-8405-a49c9420ffa9","ondulado",38,"2022-02-24 09:15:47.368421+00","50.82"
"c187c611-4f21-4673-91dc-83893087185d","liso",32,"2022-02-24 09:41:03.157895+00","51.54"
"33a85cef-d754-4b85-97aa-47b7b30573b7","ondulado",55,"2022-02-24 10:06:18.947368+00","57.19"
"a8aec0ca-1fdc-4b04-9c93-102b18a17a39","ondulado",30,"2022-02-24 10:31:34.736842+00","54.30"
"53eef4ac-76ee-4c56-bc96-42afd8928ed5","liso",30,"2022-02-24 10:56:50.526316+00","59.09"
"f31d7c26-e9b8-46c9-8a0c-473c4450272e","liso",25,"2022-02-24 11:22:06.315789+00","62.92"
"28ad294c-2a40-41e1-b620-b5b07a4eee23","liso",37,"2022-02-24 11:47:22.105263+00","96.95"
"49325c7f-8f67-491f-ba0c-5cae2baa187c","crespo",20,"2022-02-24 12:12:37.894737+00","88.76"
"b5f5b607-7122-4b96-8356-947460f08059","liso",34,"2022-02-24 12:37:53.684211+00","60.51"
"ee27ebd6-63a1-4a7b-b935-4e86405623f6","crespo",35,"2022-02-24 13:03:09.473684+00","86.61"
"65266757-6ac8-4877-a6c5-15b43a21e38b","cacheado",32,"2022-02-24 13:28:25.263158+00","68.77"
"582ff48c-7766-4eab-b52b-b5882c84b3db","crespo",31,"2022-02-24 13:53:41.052632+00","63.12"
"8d99cc15-2615-4ce8-8a1c-e8ba98e25d44","ondulado",46,"2022-02-24 14:18:56.842105+00","86.58"
"82364e03-ba59-4210-b5b4-2e141f8d1d6b","crespo",36,"2022-02-24 14:44:12.631579+00","64.78"
"8b00198b-d01b-44f4-81ea-b30c33e24f6a","ondulado",52,"2022-02-24 15:09:28.421053+00","65.90"
"ac577527-f120-4361-847b-4c0c5b1b2ca2","liso",30,"2022-02-24 15:34:44.210526+00","87.51"
"b02d490d-da64-4c39-993c-4ddf4c2a1712","ondulado",33,"2022-02-24 16:00:00+00","72.45"
"aede2eaf-8c9b-443c-86f2-8136e1b4ea43","cacheado",46,"2022-02-24 16:25:15.789474+00","83.83"
"6028adb3-b699-444d-adc4-30b9c1358cfa","crespo",38,"2022-02-24 16:50:31.578947+00","51.24"
"0225a26f-b40e-4ee2-8958-bc11a33b68db","cacheado",34,"2022-02-24 17:15:47.368421+00","59.35"
"7f5c0652-3fdf-43f0-a430-8dec65738de4","cacheado",28,"2022-02-24 17:41:03.157895+00","88.48"
"b0f20dff-34e7-42f7-9353-286fc3b838e5","cacheado",30,"2022-02-24 18:06:18.947368+00","71.38"
"d75b96e8-096c-4afa-b0bf-9acaa4c78b3c","cacheado",46,"2022-02-24 18:31:34.736842+00","94.29"
"4b8e488b-43ea-47ab-b2a4-3ab431fe28d4","cacheado",32,"2022-02-24 18:56:50.526316+00","75.56"
"e4da8b54-6163-460f-b259-53b9ead19ab9","liso",16,"2022-02-24 19:22:06.315789+00","97.20"
"fe54293f-50d7-4294-8ec3-93cd2e577d0a","cacheado",28,"2022-02-24 19:47:22.105263+00","76.93"
"619d7a03-8f3f-4117-8527-e5951525218e","liso",34,"2022-02-24 20:12:37.894737+00","51.49"
"cfe1643a-b6b3-425b-8846-d4b0c617d350","liso",59,"2022-02-24 20:37:53.684211+00","58.94"
"f62bce4b-9366-4a94-81e0-b4b5507e3729","liso",31,"2022-02-24 21:03:09.473684+00","98.32"
"a7f5c909-20de-4e08-943f-20c8ae75938c","liso",36,"2022-02-24 21:28:25.263158+00","55.68"
"7951ac83-6ce4-4bea-a301-7ef29cf24317","liso",20,"2022-02-24 21:53:41.052632+00","97.31"
"537373e1-ee69-413e-9e95-7c8a4bf72092","liso",25,"2022-02-24 22:18:56.842105+00","78.64"
"c195bf5d-8b41-4f7b-96b2-64c34d151150","crespo",21,"2022-02-24 22:44:12.631579+00","99.25"
"ae2a6a87-03d8-4011-87d1-84dd5a534073","cacheado",71,"2022-02-24 23:09:28.421053+00","52.29"
"e6d60201-1a40-49e9-9688-a98a6ba8bdaf","ondulado",31,"2022-02-24 23:34:44.210526+00","95.00"
"fe2b6830-2fe9-4395-be51-6d037f2868eb","ondulado",47,"2022-02-25 00:00:00+00","79.47"
"e9025bd5-3040-44e3-b490-0dc2b0bad4ce","liso",33,"2022-02-25 00:25:15.789474+00","55.42"
"2fb6e11e-9ce4-406d-830d-fda2e008106a","cacheado",51,"2022-02-25 00:50:31.578947+00","73.01"
"3c53d1f9-030b-4106-8499-1baf08c4c6da","liso",42,"2022-02-25 01:15:47.368421+00","99.75"
"e88809c4-b637-4544-aa9c-b005064a7875","crespo",21,"2022-02-25 01:41:03.157895+00","94.34"
"d72c9cd3-a796-4791-a34d-37ffbda24a3c","liso",29,"2022-02-25 02:06:18.947368+00","61.68"
"e3835437-3610-456c-ace8-da9fb645a67b","ondulado",27,"2022-02-25 02:31:34.736842+00","69.24"
"1f4416c7-fdfb-470b-a214-da222b768975","ondulado",29,"2022-02-25 02:56:50.526316+00","79.69"
"e581bc2e-f370-4930-9a39-86063e177166","ondulado",41,"2022-02-25 03:22:06.315789+00","50.93"
"e2fe6ba2-a088-4dc1-a8a5-16acf4cf31af","liso",37,"2022-02-25 03:47:22.105263+00","86.47"
"32611633-f494-4fbd-ba75-4ce3b7077ab2","crespo",57,"2022-02-25 04:12:37.894737+00","69.06"
"bf38a383-221e-470b-9667-7784616e2e1a","liso",39,"2022-02-25 04:37:53.684211+00","57.36"
"c36c4bb2-c67f-4279-b140-072255ca30b8","ondulado",23,"2022-02-25 05:03:09.473684+00","50.48"
"24a581e0-3543-4c53-8d43-fb4731fb0fb1","ondulado",25,"2022-02-25 05:28:25.263158+00","54.09"
"8232e8c8-90af-4b69-b0f0-3acb6eef4afd","liso",53,"2022-02-25 05:53:41.052632+00","57.82"
"67adfdc6-9441-4bc5-a4d3-33874a30bdd3","liso",39,"2022-02-25 06:18:56.842105+00","73.14"
"3767a259-a69f-4e38-ba9e-e538b8c0b004","crespo",26,"2022-02-25 06:44:12.631579+00","85.62"
"cbb316b8-435a-457c-b7d1-ff98d55e310b","crespo",28,"2022-02-25 07:09:28.421053+00","72.02"
"489f1b86-c6df-4231-8f19-102808fd6694","ondulado",29,"2022-02-25 07:34:44.210526+00","94.93"
"ffe4dbd7-bc48-447a-97f5-0c9990c078c8","cacheado",20,"2022-02-25 08:00:00+00","63.48"
"4cb2052f-1f3a-43fd-aa98-022b1a9ee74b","ondulado",31,"2022-02-25 08:25:15.789474+00","52.14"
"c994864f-f856-4f16-9e61-596ecf95075b","cacheado",40,"2022-02-25 08:50:31.578947+00","57.16"
"a24dea51-c1ac-4d68-8c5a-204d27b6d5df","cacheado",37,"2022-02-25 09:15:47.368421+00","55.74"
"014611e0-6ded-4a48-b3ed-4f2341dfd513","ondulado",18,"2022-02-25 09:41:03.157895+00","74.03"
"6c3c9951-1c89-47f2-a98b-28cf9337458f","liso",33,"2022-02-25 10:06:18.947368+00","61.80"
"2c3f2e32-7d4a-4262-9725-7b84a9d50160","ondulado",25,"2022-02-25 10:31:34.736842+00","80.53"
"5b92f17a-f8e3-4a40-b321-dec6757796d2","ondulado",26,"2022-02-25 10:56:50.526316+00","98.83"
"688bde03-54f8-4506-995e-4b387e492096","crespo",42,"2022-02-25 11:22:06.315789+00","92.17"
"50d57f15-7d5a-4ac6-ae8e-f7c0fe7d31dd","cacheado",31,"2022-02-25 11:47:22.105263+00","97.62"
"ca5c0fc0-71c8-4819-a36a-bd4003b3c943","crespo",31,"2022-02-25 12:12:37.894737+00","90.94"
"cc6db460-f7f7-4399-b05a-18da0940ffb5","cacheado",37,"2022-02-25 12:37:53.684211+00","92.42"
"a354774d-3327-468d-aec2-992440297943","crespo",36,"2022-02-25 13:03:09.473684+00","80.65"
"f5b43ac9-bf64-47f6-87f2-f58d99a00c23","ondulado",29,"2022-02-25 13:28:25.263158+00","68.13"
"ebec136f-17e0-42b2-b644-e84bd8222e89","liso",28,"2022-02-25 13:53:41.052632+00","98.22"
"a5cfefaf-d361-4024-b11c-856a439d5e62","crespo",30,"2022-02-25 14:18:56.842105+00","57.22"
"af920993-7cb3-439b-9971-849e706baa4f","liso",49,"2022-02-25 14:44:12.631579+00","80.85"
"e0c0bebc-042a-40b8-ad4a-6ad8ced6e4ff","liso",67,"2022-02-25 15:09:28.421053+00","58.41"
"e5984947-24e3-40ec-b879-a9bcd714cff3","liso",31,"2022-02-25 15:34:44.210526+00","71.99"
"bc615933-4cdc-41a0-be12-20c062642241","ondulado",31,"2022-02-25 16:00:00+00","54.14"
"60c3b2b2-80ee-4ee1-87e1-d2ca20a76deb","liso",26,"2022-02-25 16:25:15.789474+00","94.25"
"ea884279-da6a-446e-858b-75736b1e600e","ondulado",19,"2022-02-25 16:50:31.578947+00","99.52"
"bf0a06e3-ec0a-4c50-b16e-046ea86fd3af","ondulado",28,"2022-02-25 17:15:47.368421+00","84.09"
"5db47a60-b0dc-461f-9ad7-1906086e4f78","cacheado",54,"2022-02-25 17:41:03.157895+00","55.87"
"9f7f019c-6058-4dac-9ef4-12e5bf088a20","liso",27,"2022-02-25 18:06:18.947368+00","58.24"
"95c43e80-22dd-4734-8f8b-b1a8acab31e4","liso",19,"2022-02-25 18:31:34.736842+00","62.46"
"59bc928d-68e5-4deb-95df-c9c6fdc94889","liso",27,"2022-02-25 18:56:50.526316+00","83.80"
"a112e73b-1814-45c2-ac4f-82d1c4098776","liso",31,"2022-02-25 19:22:06.315789+00","83.80"
"b49dda4b-35ec-4c63-abe4-8343fa0e9a28","liso",22,"2022-02-25 19:47:22.105263+00","84.35"
"9e2a2379-87ad-40ac-9823-f5a828b53e5d","cacheado",32,"2022-02-25 20:12:37.894737+00","84.14"
"323d55d1-4ce9-4f17-aaa0-c47a6d9d5805","cacheado",31,"2022-02-25 20:37:53.684211+00","74.05"
"2c83aecd-ba3a-4d2a-80fd-5e53b0b3302b","crespo",47,"2022-02-25 21:03:09.473684+00","99.84"
"45d863b0-b349-475d-9392-a7362455128b","ondulado",29,"2022-02-25 21:28:25.263158+00","79.85"
"a854421d-1a70-4bc5-a71d-f60db72dbfe5","liso",29,"2022-02-25 21:53:41.052632+00","51.78"
"0279bbe4-ed64-4d92-9e75-a9cc1e8c90a7","liso",41,"2022-02-25 22:18:56.842105+00","70.13"
"1931a178-3397-4ddf-a86b-a1cdd46dd436","liso",38,"2022-02-25 22:44:12.631579+00","79.83"
"320cd091-8a89-4d86-bd49-7d1582bdf984","liso",26,"2022-02-25 23:09:28.421053+00","55.72"
"59612223-674a-48bc-90be-a852dcd41781","cacheado",50,"2022-02-25 23:34:44.210526+00","54.08"
"82d400fe-51ac-4349-bf0b-ea458cb9415b","liso",27,"2022-02-26 00:00:00+00","65.72"
"6d34835c-6ca6-4174-98f5-19a6a5e72cbf","crespo",45,"2022-02-26 00:25:15.789474+00","61.99"
"674703d2-2111-4e55-be12-0b590d80558b","ondulado",31,"2022-02-26 00:50:31.578947+00","54.72"
"6c39e21d-df33-4265-93c8-1161c7917824","liso",32,"2022-02-26 01:15:47.368421+00","91.91"
"06df3760-2ad9-4a7b-88ec-18727aa22120","crespo",27,"2022-02-26 01:41:03.157895+00","57.93"
"2a3cca81-bc2b-44bd-9619-fc44a9253a4c","liso",27,"2022-02-26 02:06:18.947368+00","51.81"
"3287a9e1-e45f-4593-98f6-0527fec137fd","ondulado",51,"2022-02-26 02:31:34.736842+00","84.05"
"6328f3cf-2877-42a8-ab75-44c29763f1ce","crespo",31,"2022-02-26 02:56:50.526316+00","81.83"
"55c323ba-1d31-4e3c-9b53-e27459128524","liso",32,"2022-02-26 03:22:06.315789+00","72.05"
"1812e29e-24a2-4873-8329-9d1e45e1609e","liso",29,"2022-02-26 03:47:22.105263+00","64.56"
"ceef57cd-6e80-4dae-a4e8-74756130e455","ondulado",27,"2022-02-26 04:12:37.894737+00","57.76"
"612f62b8-220f-4b9d-a6b0-3dc1daaaaddc","liso",20,"2022-02-26 04:37:53.684211+00","57.27"
"ea5d902a-db7b-47ab-a664-805a7dec5ee6","liso",37,"2022-02-26 05:03:09.473684+00","96.71"
"9a53bd82-f052-45b3-b21b-be1a3fb73e85","crespo",45,"2022-02-26 05:28:25.263158+00","83.95"
"5d2d9bdf-77b0-46f4-81f8-7147d0118f7d","liso",28,"2022-02-26 05:53:41.052632+00","83.57"
"eb6e4b82-a91d-48a2-aa6f-80a426576def","liso",47,"2022-02-26 06:18:56.842105+00","62.97"
"3f65edd9-1ee5-44ca-b989-4efcff04d8e5","liso",41,"2022-02-26 06:44:12.631579+00","52.12"
"5689f7ac-749b-4a2d-9365-19472cab49ca","ondulado",22,"2022-02-26 07:09:28.421053+00","65.00"
"1d8b44c1-069f-4b3c-8ada-ad1355791f49","crespo",21,"2022-02-26 07:34:44.210526+00","91.92"
"5fceae1c-9b01-4221-b635-8efd353b42e6","liso",42,"2022-02-26 08:00:00+00","86.34"
"3aefa5de-a242-4b05-b18b-3c7141dda75f","cacheado",31,"2022-02-26 08:25:15.789474+00","78.41"
"168da1d7-24f6-446a-a67c-9c647fa49b85","liso",33,"2022-02-26 08:50:31.578947+00","56.66"
"1aacdea4-36a2-47bf-ba68-5d7de947c2af","ondulado",25,"2022-02-26 09:15:47.368421+00","63.86"
"7fcb0a65-3de1-44ea-b07a-52239364aadc","ondulado",39,"2022-02-26 09:41:03.157895+00","97.93"
"7ba3f640-29ba-49c1-b5d2-22dd13aae894","ondulado",28,"2022-02-26 10:06:18.947368+00","81.49"
"23503008-09b1-4eac-a017-591f9ce60f2f","cacheado",36,"2022-02-26 10:31:34.736842+00","78.22"
"776bd6c8-6699-4591-955b-2b99baf76900","cacheado",38,"2022-02-26 10:56:50.526316+00","76.60"
"e81755f2-e774-49a8-8a9b-0ccffecaa051","liso",18,"2022-02-26 11:22:06.315789+00","54.06"
"d88d6c0b-70a9-476b-985f-3d2f31e3bf35","cacheado",22,"2022-02-26 11:47:22.105263+00","91.57"
"2b0170e6-150a-4759-bc09-d33b3ca39b78","ondulado",34,"2022-02-26 12:12:37.894737+00","92.38"
"508ee4bb-94b3-4d49-b1d9-739842ace941","cacheado",44,"2022-02-26 12:37:53.684211+00","52.73"
"95d63bf7-2b65-4e6b-bf68-697682060624","crespo",38,"2022-02-26 13:03:09.473684+00","92.27"
"df01daf0-b6cb-47b8-b7f3-13f08788600c","liso",51,"2022-02-26 13:28:25.263158+00","55.66"
"e2885c0a-2ef3-409c-a455-57acc8160413","liso",56,"2022-02-26 13:53:41.052632+00","80.90"
"fb53ce4a-9fc8-4f73-9506-f2db1db566a6","ondulado",27,"2022-02-26 14:18:56.842105+00","66.35"
"f7697a81-3dbf-446c-a76a-d0a0607f2fcf","liso",30,"2022-02-26 14:44:12.631579+00","57.31"
"01f45a16-f391-4501-957e-178d1983b8e2","liso",47,"2022-02-26 15:09:28.421053+00","87.28"
"543170d6-2e9c-4ea1-bc72-fc16de3ae30b","cacheado",38,"2022-02-26 15:34:44.210526+00","51.50"
"bb558615-232d-4569-80c8-cc998a3a08f2","crespo",32,"2022-02-26 16:00:00+00","57.66"
"e2301f30-af04-432f-b277-478523863330","cacheado",35,"2022-02-26 16:25:15.789474+00","70.03"
"0dcf309a-9d24-431c-9c7e-48ba6d1ee982","liso",18,"2022-02-26 16:50:31.578947+00","99.06"
"f878e4a3-ac54-40c2-9334-58f4aa9733c2","cacheado",47,"2022-02-26 17:15:47.368421+00","56.50"
"3309736d-a0a2-485a-8ea2-348b71c09d0e","crespo",31,"2022-02-26 17:41:03.157895+00","79.28"
"3ce35b72-cf87-43c8-b8b3-c26250d65943","ondulado",22,"2022-02-26 18:06:18.947368+00","82.35"
"d49f17a2-ca74-40af-8bf1-863c8dc8f264","ondulado",35,"2022-02-26 18:31:34.736842+00","59.22"
"512cc356-2e2d-48bc-ac92-04a516c0fbe9","crespo",18,"2022-02-26 18:56:50.526316+00","61.99"
"9f294114-26b7-4f71-a1ba-a5e51ccc83b0","ondulado",19,"2022-02-26 19:22:06.315789+00","81.74"
"78bb8385-e48a-4c96-aa51-14a601935a82","liso",51,"2022-02-26 19:47:22.105263+00","85.84"
"bf5ac5f7-43da-4bee-9378-fc091f0a7709","cacheado",49,"2022-02-26 20:12:37.894737+00","53.38"
"7c5f6fdc-dfa8-4b65-9421-6ff776d7e133","liso",32,"2022-02-26 20:37:53.684211+00","90.81"
"c7163389-1037-4655-9fb7-02485a7bcb61","liso",28,"2022-02-26 21:03:09.473684+00","80.60"
"92e3bbc2-dfe2-469a-9b6e-deecca4971ad","cacheado",34,"2022-02-26 21:28:25.263158+00","84.03"
"b7b7bcd7-4c69-473c-a198-b373aeedc709","liso",21,"2022-02-26 21:53:41.052632+00","59.11"
"8b76b449-06c9-459d-bbe7-92e268d983fd","cacheado",36,"2022-02-26 22:18:56.842105+00","76.91"
"afe6f688-2353-440d-816c-c86d279ed3d2","crespo",43,"2022-02-26 22:44:12.631579+00","56.91"
